"day","subscriber_ecid","subscriber_gender","subscriber_age","registration_province","months_of_subscription","most_used_province","is_usage_nonzero","subscriber_total_expenses","nonpackage_voice_expenses","package_voice_noncash_expenses","is_voice_expenses_nonzero","is_voice_usage_nonzero","call_in_network_duration","call_off_netwrok_duration","nonpackage_call_in_network_expenses","nonpackage_call_off_network_expenses","total_call_duration","X.inter_operator_calls","xyz_score","hxr_score","data_cash_expenses","nonpackage_data_expenses","package_data_noncash_expenses","subscriber_data_expenses","subscriber_nondata_expenses","data_usage_volume","is_data_expenses_nonzero","is_data_usage_nonzero","X.activated_monthly_data_packages","X.activated_short_term_data_packages","X.activated_type_one_data_packages","X.activated_type_two_data_packages","X.activated_type_three_data_packages"
"(n+2)17","1QM6aNogg3wjN",1,46,16,189,21,1,1.59601540934923,1.98488988048163,0,1,1,0.691939345570631,13.9320388349515,1.11703975271641,14.1147475782274,1.46522619851452,3,0.503404375353732,2.3288720163639,0,0,0,0,1.95420682782695,-0.0139766307813943,0,0,0,0,0,0,0
"(n+2)18","1QM6aNogg3wjN",1,46,16,189,21,1,2.13175853252519,2.62499970019103,0,1,1,1.70391061452514,9.15533980582524,2.42685049067293,9.27868388146497,1.9898717083052,0,0.480711358151169,2.19651591880249,0,0,0,0,2.5923959778802,-0.0139766307813943,0,0,0,0,0,0,0
"(n+2)19","1QM6aNogg3wjN",1,46,16,189,21,1,0.806369692391865,1.09615359611074,0,1,1,0.498004788507582,5.8252427184466,0.865748812030874,5.90163610889314,0.737339635381499,1,0.462035573361323,2.10101891530959,0,0,0,0,1.01356324856685,-0.0139766307813943,0,0,0,0,0,0,0
"(n+2)20","1QM6aNogg3wjN",1,46,16,189,21,1,0.967423059950624,1.29670307336382,0,1,1,-0.291300877893057,17.7864077669903,-0.154905131716601,18.0163836871205,0.901417960837272,2,0.44213416124408,2.00957854627988,0,0,0,0,1.20541360988597,-0.0139766307813943,0,0,0,0,0,0,0
"(n+2)21","1QM6aNogg3wjN",1,46,16,189,0,1,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,1,0.421062348415922,1.92210726572438,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n)01","1SHBpEqMTEKI9",2,44,8,237,5,1,0.0184619420885262,0.0329668678900303,0,1,1,3.5171588188348,3.85436893203884,-0.256454228904354,3.90163610889314,3.15462525320729,2,0.0327838541366768,38.1647838478392,0,0,0,0,0.0749899739243539,0.150931219937605,0,1,0,0,0,0,0
"(n)02","1SHBpEqMTEKI9",2,44,8,237,5,1,15.5440430696197,0.281593458786871,0,1,1,2.53072625698324,6.23300970873786,-0.197934431633369,6.31147385389518,2.62457798784605,3,0.0346465772808313,38.1010879761191,0,0,151510,151510,0.273103296535029,4.70231005629469,1,1,1,0,0,0,0
"(n)03","1SHBpEqMTEKI9",2,44,8,237,5,1,0.561114658659963,0.76373626859147,0,1,1,1.04948124501197,12.4563106796117,-0.256454228904354,12.6229462012444,1.70965563808238,7,0.0386195825978052,37.8750686628515,0,0,0,0,0.721409985645292,2.68756185799504,0,1,0,0,0,0,0
"(n)04","1SHBpEqMTEKI9",2,44,8,237,22,1,-0.0054404722597955,0.0302196078599685,0,1,1,0.150837988826816,3.81553398058252,-0.256454228904354,3.86884914955482,0.346387575962188,1,0.0407523027065507,37.7128768519927,0,0,0,0,0.046516885167289,0.156005456914407,0,1,0,0,0,0,0
"(n)05","1SHBpEqMTEKI9",2,44,8,237,5,1,0.489951696002626,0.670329680040082,0,1,1,2.03671189146049,10.4368932038835,-0.15834748203692,10.5737665155099,2.35989196488859,4,0.0441214994485479,37.4116316523697,0,0,0,0,0.636639078303862,0.477045772306246,0,1,0,0,0,0,0
"(n)06","1SHBpEqMTEKI9",2,44,8,237,5,1,-0.0479822342988692,-0.0082416538548301,0,1,1,3.43974461292897,1.50485436893204,-0.256454228904354,1.52458984286726,2.98784604996624,0,0.0477490960592266,37.0390708390848,0,0,0,0,-0.0041598100304713,0.902227236412794,0,1,0,0,0,0,0
"(n)07","1SHBpEqMTEKI9",2,44,8,237,5,1,0.395465776381151,0.5439558448926,0,1,1,2.48762968874701,9.87378640776699,-0.256454228904354,9.99999397381623,2.70222822417286,5,0.0496242649215342,36.8312001046886,0,0,0,0,0.524085344757525,0.771632211385151,0,1,0,0,0,0,0
"(n)08","1SHBpEqMTEKI9",2,44,8,237,5,1,0.885981622198854,1.12774702333877,0,1,1,2.04309656823623,16.2330097087379,-0.256454228904354,16.4426141585188,2.76839972991222,4,0.0536050947239646,36.3636054033356,0,0,0,0,1.10839875390461,2.61642375418608,0,1,0,0,0,0,0
"(n)09","1SHBpEqMTEKI9",2,44,8,237,5,1,15.975905784852,0.859889864702209,0,1,1,2.74780526735834,13.5922330097087,-0.256454228904354,13.770483751902,3.31397704253882,4,0.0593681232659034,35.6419417042461,0,0,151510,151510,0.787547789149184,2.44365936741368,1,1,1,0,0,0,0
"(n)10","1SHBpEqMTEKI9",2,44,8,237,22,1,1.66752912822583,2.14148357595979,0,1,1,3.0023942537909,5.8252427184466,2.17555986633627,5.90163761543908,2.92167454422687,2,0.0663447103949561,34.7286218730393,0,0,0,0,2.03939556379513,0.435167555762765,0,1,0,0,0,0,0
"(n)11","1SHBpEqMTEKI9",2,44,8,237,22,1,0.655061467999932,0.850274643950025,0,1,1,0.738228252194733,0,1.17728080423477,0,0.571910871033086,1,0.0671119974776897,34.6267673581299,0,0,0,0,0.833321519007519,2.16353447028731,0,1,0,0,0,0,0
"(n)12","1SHBpEqMTEKI9",2,44,8,237,5,1,3.24405992822068,3.95604383951901,0,1,1,3.05985634477255,8.3495145631068,4.18072347090397,8.45901291109872,3.08035111411209,3,0.0767017928089876,33.3485042655084,0,0,0,0,3.91739419365536,1.30205600386405,0,1,0,0,0,0,0
"(n)13","1SHBpEqMTEKI9",2,44,8,237,5,1,2.87724394010341,3.5439558448926,0,1,1,2.53152434158021,7.96116504854369,3.49741875132669,8.06556939903882,2.79743416610398,3,0.0795235984868427,32.9740252048545,0,0,0,0,3.48043481227358,0.644975952173902,0,1,0,0,0,0,0
"(n)14","1SHBpEqMTEKI9",2,44,8,237,5,1,2.90501957493415,3.57966972034198,0,1,1,2.83559457302474,3.71844660194175,3.89156651852049,3.77048827153984,2.80756245779878,3,0.0861494720312685,32.1041989746759,0,0,0,0,3.51352176760348,1.83820759168251,0,1,0,0,0,0,0
"(n)15","1SHBpEqMTEKI9",2,44,8,237,5,1,18.741563121775,4.27197760685791,0,1,1,2.56743814844373,14.1941747572816,3.54389024338934,14.3770402398421,3.33896016205267,7,0.0945957430457937,31.0224564791307,0,0,151510,151510,4.08206045545494,5.74630956114865,1,1,1,0,0,0,0
"(n)16","1SHBpEqMTEKI9",2,44,8,237,5,1,4.48155473403808,5.5645593483529,0,1,1,4.34477254588986,9.10679611650486,5.7865745964891,9.22950268918451,4.39770425388251,0,0.0959430813078488,30.8532220511149,0,0,0,0,5.39152559013161,2.62550746426801,0,1,0,0,0,0,0
"(n)17","1SHBpEqMTEKI9",2,44,8,237,5,1,1.60060534846465,2.08516455599049,0,1,1,1.8196328810854,0.310679611650485,2.57659217599627,0.311475360441117,1.54760297096556,4,0.106113754961051,29.6085001914325,0,0,0,0,1.95967446561107,2.01496026444693,0,1,0,0,0,0,0
"(n)18","1SHBpEqMTEKI9",2,44,8,237,22,1,1.74456310119591,2.15247211113862,0,1,1,1.6488427773344,4.27184466019417,2.35456113394623,4.32786658029137,1.66103983794733,2,0.112842564639621,28.8183260443393,0,0,0,0,2.13116014948604,0.204748621972264,0,1,0,0,0,0,0
"(n)19","1SHBpEqMTEKI9",2,44,8,237,5,1,1.20694799410527,1.11126358939376,0,1,1,0.604948124501197,4.68932038834951,1.00516376274214,4.75409554514365,0.885887913571911,1,0.119248229834771,28.0913385714214,0,0,0,0,1.49074105046706,0.755711297320437,0,1,0,0,0,0,0
"(n)20","1SHBpEqMTEKI9",2,44,8,237,5,1,19.1225155992746,4.73763685648214,0,1,1,3.90422984836393,7.28155339805825,5.27366645502927,7.37704475947994,3.7204591492235,8,0.131303023241283,26.7894164687453,0,0,151510,151510,4.53585953809166,4.44090122596423,1,1,1,0,0,0,0
"(n)21","1SHBpEqMTEKI9",2,44,8,237,5,1,2.56306753952926,3.17170343629047,0,1,1,2.28252194732642,4.87378640776699,3.17555986633627,4.93442608132335,2.49628629304524,3,0.136651314245323,26.2387981143463,0,0,0,0,3.10618088091075,4.34262785588721,0,1,0,0,0,0,0
"(n)22","1SHBpEqMTEKI9",2,44,8,237,5,1,1.64866787147035,1.94230703442728,0,1,1,1.32003192338388,5.79611650485437,1.92943173934624,5.86884914955482,1.51789331532748,0,0.147610532509124,25.1600913337661,0,0,0,0,2.01692761433017,0.554441763691909,0,1,0,0,0,0,0
"(n)23","1SHBpEqMTEKI9",2,44,8,237,5,1,17.2520055703332,2.39010978815056,0,1,1,2.18116520351157,0.58252427184466,3.04475087051303,0.590163761543908,1.79743416610398,0,0.157440337749897,24.2464192490205,0,0,151510,151510,2.30766629790674,2.3466486434122,1,1,1,0,0,0,0
"(n)24","1SHBpEqMTEKI9",2,44,8,237,5,1,0.621968328335395,0.853021903980087,0,1,1,0.741420590582602,0,1.18072315455509,0,0.538149898717083,0,0.166875616452846,23.4142925930919,0,0,0,0,0.793900233392308,5.39692749110321,0,1,0,0,0,0,0
"(n)25","1SHBpEqMTEKI9",2,44,8,237,22,1,0.551552800823892,0.65934076615519,0,1,1,0.528332003192338,0.310679611650485,0.905336077976202,0.311475360441117,0.477380148548278,1,0.176644613155042,22.5960258093617,0,0,0,0,0.710019687456942,0.609245038595544,0,1,0,0,0,0,0
"(n)26","1SHBpEqMTEKI9",2,44,8,237,5,1,17.451311640717,2.592032832301,0,1,1,1.9952114924182,5.22330097087379,2.80378698078845,5.29507962095304,2.01553004726536,0,0.186798865320293,21.7889766510151,0,0,151510,151510,2.54508413148463,5.68723848985529,1,1,1,0,0,0,0
"(n)27","1SHBpEqMTEKI9",2,44,8,237,5,1,1.88741262647372,2.31868090113361,0,1,1,1.56743814844374,5.51456310679612,2.24956984461259,5.59016074845202,1.83997299122215,2,0.196762364201647,21.0371116005638,0,0,0,0,2.30132568811605,2.12845444404677,0,1,0,0,0,0,0
"(n)28","1SHBpEqMTEKI9",2,44,8,237,5,1,2.98279611706783,2.83791203693242,0,1,1,2.55147645650439,1.35922330097087,3.5232364578163,1.37704777257182,2.95746117488184,3,0.207600367244331,20.2609288531941,0,0,0,0,3.60617091823396,1.06775471268223,0,1,0,0,0,0,0
"(n)29","1SHBpEqMTEKI9",2,44,8,237,8,1,-0.112516715409278,-0.048076987408402,0,1,1,-0.131683958499601,0,0.0516352548047858,0,-0.200540175557056,1,0.218809610407841,19.5003344271046,0,0,0,0,-0.0810347224042004,-0.0091681102912236,0,1,0,0,0,0,0
"(n)30","1SHBpEqMTEKI9",2,44,8,237,5,1,16.9984840437853,2.0398347023768,0,1,1,1.59696727853152,1.52427184466019,2.28743538178723,1.54098256926345,1.58676569885213,0,0.230350249200302,18.7584690487025,0,0,151510,151510,2.00566580448253,4.27126637847596,1,1,1,0,0,0,0
"(n)31","1SHBpEqMTEKI9",2,44,8,237,5,1,3.36774052474144,4.14010988282708,0,1,1,2.86113328012769,5.07766990291262,3.92426924199962,5.14753905720355,3.37407157326131,2,0.24224342886022,18.0341095814351,0,0,0,0,4.06472527707412,2.02725115462279,0,1,0,0,0,0,0
"(n+1)01","1SHBpEqMTEKI9",2,44,8,237,22,1,0.28791601233567,0.36950565351349,0,1,1,0.0271348762968874,2.99029126213592,0.256454703427672,3.03278695933832,0.141796083727211,0,0.254420362172666,17.3311964833692,0,0,0,0,0.395969668539932,0.733868860253041,0,1,0,0,0,0,0
"(n+1)02","1SHBpEqMTEKI9",2,44,8,237,22,1,1.95918941251476,2.47664778480306,0,1,1,2.17158818834797,1.72815533980583,3.03098099470843,1.75409705168959,1.86833220796759,0,0.256966512349884,17.1888632762456,0,0,0,0,2.38682779555428,0.961449271110724,0,1,0,0,0,0,0
"(n+1)03","1SHBpEqMTEKI9",2,44,8,237,5,1,16.8229076453806,1.90109876515313,0,1,1,1.28651237031125,5.70873786407767,1.88640307212723,5.78688250448197,1.39635381498987,1,0.279622002955382,15.9871215088383,0,0,151510,151510,1.79651528510102,10.6476618262053,1,1,1,0,0,0,0
"(n+1)04","1SHBpEqMTEKI9",2,44,8,237,5,1,17.8618494929393,3.12912046400077,0,1,1,2.20191540303272,9.04854368932039,3.07056810247932,9.1639302770538,2.44564483457124,7,0.286408813747142,15.6481366649036,0,0,151510,151510,3.03412597194969,7.74400958579661,1,1,1,0,0,0,0
"(n+1)05","1SHBpEqMTEKI9",2,44,8,237,5,1,0.770704779742835,1.02472546650591,0,1,1,0.440542697525938,5.67961165048544,0.791738833754552,5.75409705168959,0.678595543551654,3,0.30326127210443,14.8440116363648,0,0,0,0,0.971078409647639,4.61140855835256,0,1,0,0,0,0,0
"(n+1)06","1SHBpEqMTEKI9",2,44,8,237,5,1,16.9924198134281,2.08516455599049,0,1,1,1.16520351157223,9.3495145631068,1.72977668616325,9.47540262440303,1.54760297096556,5,0.314757304719845,14.323869602561,0,0,151510,151510,1.99844195810918,8.78537942654564,1,1,1,0,0,0,0
"(n+1)07","1SHBpEqMTEKI9",2,44,8,237,5,1,1.34689110874548,1.76923040994553,0,1,1,1.27853152434158,4.25242718446602,1.87607570481739,4.31147385389518,1.28831870357866,0,0.325885247259794,13.8404334198778,0,0,0,0,1.65744440796159,4.43042417415339,0,1,0,0,0,0,0
"(n+1)08","1SHBpEqMTEKI9",2,44,8,237,19,1,0.873659434566782,1.17994521638065,0,1,1,1.02314445331205,0.41747572815534,1.54561165581116,0.426228964852283,0.805536799459824,11,0.339425745386443,13.2767107806504,0,0,0,0,1.09372028933546,0.996455744916017,0,1,0,0,0,0,0
"(n+1)09","1SHBpEqMTEKI9",2,44,8,237,5,1,1.2761098215695,1.66758254624538,0,1,1,1.24581005586592,3.46601941747573,1.83304703759838,3.50819560992512,1.2052667116813,0,0.350815545447541,12.8217508640294,0,0,0,0,1.57312816096111,1.76956140788381,0,1,0,0,0,0,0
"(n+1)10","1SHBpEqMTEKI9",2,44,8,237,5,1,17.2360233530652,2.28708797884699,0,1,1,1.98723064644852,1.72815533980583,2.79346008800193,1.75409855823553,1.7846049966239,0,0.371072286353011,12.0518171031754,0,0,151510,151510,2.2886279244532,8.36027293918881,1,1,1,0,0,0,0
"(n+1)11","1SHBpEqMTEKI9",2,44,8,237,5,1,17.0589622218318,2.14972522981462,0,1,1,1.31205107741421,8.33009708737864,1.91910547925748,8.44261867815659,1.60027008777853,3,0.384347845495314,11.5718099987429,0,0,151510,151510,2.07770875823144,10.4725795121466,1,1,1,0,0,0,0
"(n+1)12","1SHBpEqMTEKI9",2,44,8,237,5,1,18.1015890371853,3.50686751889838,0,1,1,3.20191540303272,1.33009708737864,4.36488818490718,1.3442608132335,2.71235651586766,0,0.397422908229032,11.1161090817299,0,0,151510,151510,3.31970906085529,20.1877081723536,1,1,1,0,0,0,0
"(n+1)13","1SHBpEqMTEKI9",2,44,8,237,5,1,33.9036252682753,1.06730742891277,0,1,1,0.578611332801277,4.49514563106796,0.970739943190068,4.55737680220558,0.713706954760297,4,0.403456846048308,10.9110883250945,0,23693.112,303020,326713.112,0.985968324484262,15.6150885028966,1,1,2,0,0,0,0
"(n+1)14","1SHBpEqMTEKI9",2,44,8,237,5,1,1.69343916574357,2.16895579755434,0,1,1,1.49162011173184,6.37864077669903,2.1514632559196,6.45901291109872,1.61580013504389,0,0.422532334433542,10.2828596288875,0,0,0,0,2.07026017802156,8.70393524089925,0,1,0,0,0,0,0
"(n+1)15","1SHBpEqMTEKI9",2,44,8,237,22,1,15.5819144010873,0.355769100892471,0,1,1,0.259377494014365,0,0.557659328321734,0,0.13031735313977,0,0.443176004924385,9.63310764163952,0,0,151510,151510,0.31821647073201,3.97555813329777,1,1,1,0,0,0,0
"(n+1)16","1SHBpEqMTEKI9",2,44,8,237,5,1,3.09292353382633,3.92994467988039,0,1,1,2.86432561851556,10.4174757281553,3.92771095962218,10.5573737891137,3.05874409182984,2,0.449826696485492,9.42956978081558,0,0,0,0,3.73735715181924,5.77124840216467,0,1,0,0,0,0,0
"(n+1)17","1SHBpEqMTEKI9",2,44,8,237,5,1,17.8285635387288,3.02472508779985,0,1,1,2.54349561053472,3.66019417475728,3.5129092486809,3.70491585940913,2.36326806212019,1,0.469123909610968,8.85250178865375,0,0,151510,151510,2.99447500134949,7.40681392253539,1,1,1,0,0,0,0
"(n+1)18","1SHBpEqMTEKI9",2,44,8,237,5,1,2.01096042222939,2.59615353299306,0,1,1,1.90263367916999,6.40776699029126,2.68330503592616,6.49179836389111,1.966239027684,7,0.481359264805641,8.4953804826077,0,0,0,0,2.4484985763033,2.0172055133883,0,1,0,0,0,0,0
"(n+1)19","1SHBpEqMTEKI9",2,44,8,237,5,1,17.7173425938382,2.9574170277103,0,1,1,2.66959297685555,1.33009708737864,3.67642001893664,1.3442608132335,2.29777177582714,1,0.495210750264816,8.09731694110826,0,0,151510,151510,2.86198613267846,3.13805717223374,1,1,1,0,0,0,0
"(n+1)20","1SHBpEqMTEKI9",2,44,8,237,5,1,2.65407073374247,3.3763733617649,0,1,1,2.21149241819633,11.8446601941748,3.08261640768766,11.9999954803622,2.62187711006077,1,0.501150916457409,7.92812273194648,0,0,0,0,3.21458591432074,3.82701382413162,0,1,0,0,0,0,0
"(n+1)21","1SHBpEqMTEKI9",2,44,8,237,5,1,1.93930123075897,2.09478015544874,0,1,1,1.18276137270551,9.25242718446602,1.7521518841581,9.37704475947994,1.74679270762998,4,0.515817327339272,7.51261679865997,0,0,0,0,2.36313655013877,1.91717962708215,0,1,0,0,0,0,0
"(n+1)22","1SHBpEqMTEKI9",2,44,8,237,22,1,1.16560640630891,1.47115402215506,0,1,1,1.18834796488428,1.84466019417476,1.75903690114762,1.86885065610076,1.04456448345712,4,0.526586786969279,7.20788416444082,0,0,0,0,1.44149402957913,0.45255019606333,0,1,0,0,0,0,0
"(n+1)23","1SHBpEqMTEKI9",2,44,8,237,5,1,1.03103756629521,1.3489012664057,0,1,1,0.556264964086193,8.0873786407767,0.941480835426772,8.19671723639212,0.943956785955436,2,0.532007729432914,7.05397725114988,0,0,0,0,1.28119262781239,1.97159736199686,0,1,0,0,0,0,0
"(n+1)24","1SHBpEqMTEKI9",2,44,8,237,5,1,17.8392230810568,3.11401047071775,0,1,1,2.32003192338388,7.42718446601942,3.22375229629742,7.52458532322943,2.41863605671843,2,0.550140121036178,6.53189925194164,0,0,151510,151510,3.00717288577205,4.51813463307148,1,1,1,0,0,0,0
"(n+1)25","1SHBpEqMTEKI9",2,44,8,237,5,1,1.76571065997824,1.90934029277261,0,1,1,1.58978451715882,2.11650485436893,2.27882958507365,2.14754056374949,1.62727886563133,5,0.552283178638063,6.46896873883314,0,0,0,0,2.15635159288711,3.13129899158605,0,1,0,0,0,0,0
"(n+1)26","1SHBpEqMTEKI9",2,44,8,237,5,1,1.7606307772768,2.2184063518601,0,1,1,1.6512370311253,5.01941747572816,2.35800364244099,5.0819651385269,1.66576637407157,3,0.561603553531388,6.19033369261753,0,0,0,0,2.15030032338245,2.41005952777825,0,1,0,0,0,0,0
"(n+1)27","1SHBpEqMTEKI9",2,44,8,237,22,1,16.053860543585,0.929945058586459,0,1,1,0.590582601755786,2.7378640776699,0.986231073242041,2.77048977808578,0.600945307224848,0,0.572335397802593,5.85488887222083,0,0,151510,151510,0.88040923536516,4.49098684746225,1,1,1,0,0,0,0
"(n+1)28","1SHBpEqMTEKI9",2,44,8,237,22,1,0.218414782610723,0.364010880982656,0,1,1,0.226656025538707,0.504854368932039,0.514630186579405,0.508195609925125,0.137069547602971,0,0.581822395053392,5.53629840788467,0,0,0,0,0.313178254507628,1.30295372594503,0,1,0,0,0,0,0
"(n+1)29","1SHBpEqMTEKI9",2,44,8,237,22,1,2.29887106170968,2.94230766560406,0,1,1,2.66480446927374,1.21359223300971,3.66953579281932,1.22950871536828,2.25995948683322,2,0.587227325998526,5.33930724216284,0,0,0,0,2.79146414758673,1.30588350947716,0,1,0,0,0,0,0
"(n+1)30","1SHBpEqMTEKI9",2,44,8,237,22,1,16.5138451893835,1.45741734329869,0,1,1,1.15083798882682,2.13592233009709,1.71084368031427,2.16393178359974,1.03308575286968,1,0.595597275655161,4.99294026564388,0,0,151510,151510,1.42835319850833,2.336040387513,1,1,1,0,0,0,0
"(n+1)31","1SHBpEqMTEKI9",2,44,8,237,5,1,1.9934443054373,2.42719760920336,0,1,1,1.79888268156425,5.67961165048544,2.54905353160816,5.75409705168959,1.9459824442944,3,0.598580552406469,4.8473271167616,0,0,0,0,2.42763298754593,0.627166975199648,0,1,0,0,0,0,0
"(n+2)01","1SHBpEqMTEKI9",2,44,8,237,5,1,1.81901982695148,2.35714216284841,0,1,1,1.7829209896249,5.04854368932039,2.5283992715118,5.11474908477334,1.77042538825118,0,0.601618939292546,4.67444230777792,0,0,0,0,2.21985466084814,3.61158462312322,0,1,0,0,0,0,0
"(n+2)02","1SHBpEqMTEKI9",2,44,8,237,5,1,18.091741607017,3.35851585598111,0,1,1,1.92338387869114,15.126213592233,2.71084320579096,15.3278620606535,2.59081701553005,4,0.605001285945441,4.41016084421342,0,0,151510,151510,3.30797858253933,4.87453460350425,1,1,1,0,0,0,0
"(n+2)03","1SHBpEqMTEKI9",2,44,8,237,5,1,3.07376940576524,3.82417535807605,0,1,1,3.02234636871508,7.25242718446602,4.13253040824506,7.34425780014162,2.97231600270088,5,0.606216295659104,4.23866586007779,0,0,0,0,3.71454032752692,3.3126695530591,0,1,0,0,0,0,0
"(n+2)04","1SHBpEqMTEKI9",2,44,8,237,5,1,1.83188730871748,2.21978042369887,0,1,1,1.48762968874701,7.01941747572816,2.14630012587522,7.11475209786522,1.65766374071573,5,0.606504305317514,4.14147238383326,0,0,0,0,2.23518269194425,2.85531951124241,0,1,0,0,0,0,0
"(n+2)05","1SHBpEqMTEKI9",2,44,8,237,22,1,0.741103590577877,1.001373440662,0,1,1,0.843575418994413,0.504854368932039,1.31325324645128,0.508195609925125,0.659689399054693,3,0.606165471477092,3.96196768233526,0,0,0,0,0.935816813303181,0.214391962275126,0,1,0,0,0,0,0
"(n+2)06","1SHBpEqMTEKI9",2,44,8,237,5,1,17.5081188406676,2.76785696928353,0,1,1,2.47486033519553,1.47572815533981,3.42340829852705,1.49180288352893,2.10668467251857,1,0.60462675733944,3.78984959951481,0,0,151510,151510,2.61275413429954,5.04574141707924,1,1,1,0,0,0,0
"(n+2)07","1SHBpEqMTEKI9",2,44,8,237,5,1,17.628357261632,2.91758219909815,0,1,1,1.87709497206704,10.504854368932,2.65060262879591,10.6393404341865,2.22957461174882,1,0.601855860576509,3.62513759304937,0,0,151510,151510,2.75598482146944,5.62342137985734,1,1,1,0,0,0,0
"(n+2)08","1SHBpEqMTEKI9",2,44,8,237,5,1,4.04399932646696,4.88461507873741,0,1,1,3.98563447725459,8.02912621359223,5.37865790253734,8.13114482426142,3.84064821066847,4,0.597829161556738,3.46766504978566,0,0,0,0,4.87029983551319,7.64388998725939,0,1,0,0,0,0,0
"(n+2)09","1SHBpEqMTEKI9",2,44,8,237,5,1,17.5871815227301,2.75824111735457,0,1,1,2.33439744612929,3.05825242718447,3.24268498579752,3.09835786492309,2.09858203916273,1,0.589213720111783,3.24047459105137,0,0,151510,151510,2.70693536348132,1.72745730690494,1,1,1,0,0,0,0
"(n+2)10","1SHBpEqMTEKI9",2,44,8,237,5,1,2.50111567848874,3.07142812960483,0,1,1,2.76057462090982,1.57281553398058,3.79345961347861,1.59016376154391,2.35516542876435,2,0.582018580625453,3.10138463298463,0,0,0,0,3.03238244313093,7.47322163768681,0,1,0,0,0,0,0
"(n+2)11","1SHBpEqMTEKI9",2,44,8,237,5,1,16.3627298809122,1.3145603266769,0,1,1,1.18834796488428,0,1.7590364266243,0,0.916272788656313,0,0.575906229173284,3.00289674200087,0,0,151510,151510,1.2483412746937,3.29796576272566,1,1,1,0,0,0,0
"(n+2)12","1SHBpEqMTEKI9",2,44,8,237,22,1,1.39175262643925,1.79807670337885,0,1,1,1.55387071029529,1.24271844660194,2.23235825118544,1.26229416816066,1.31195138419986,1,0.568329245060711,2.8975600188952,0,0,0,0,1.71088444780264,0.261468745564035,0,1,0,0,0,0,0
"(n+2)13","1SHBpEqMTEKI9",2,44,8,237,5,1,2.94087831587544,3.75412092160393,0,1,1,3,6.69902912621359,4.10327082595845,6.78688401102792,2.91492234976367,1,0.549934083197842,2.69121010540416,0,0,0,0,3.55623749910487,2.23822040911981,0,1,0,0,0,0,0
"(n+2)14","1SHBpEqMTEKI9",2,44,8,237,5,1,17.7193659300752,2.99038414807104,0,1,1,2.42059058260176,4.7378640776699,3.35456113394623,4.80327673742411,2.28899392302498,1,0.540425046133812,2.60288074498546,0,0,151510,151510,2.86439637590423,3.99980126111798,1,1,1,0,0,0,0
"(n+2)15","1SHBpEqMTEKI9",2,44,8,237,5,1,2.14168158816739,2.71840691991919,0,1,1,1.88747007182761,8.02912621359223,2.6643725046005,8.13114633080736,2.06617150573937,2,0.529155360641748,2.50943220766194,0,0,0,0,2.60421654294632,1.50697718031605,0,1,0,0,0,0,0
"(n+2)16","1SHBpEqMTEKI9",2,44,8,237,5,1,2.51820612321012,3.21428577740339,0,1,1,2.80925778132482,2.6504854368932,3.85714364801505,2.68852313301294,2.47265361242404,1,0.505743410795065,2.34375851338908,0,0,0,0,3.05274096182942,3.34367974172728,0,1,0,0,0,0,0
"(n+2)17","1SHBpEqMTEKI9",2,44,8,237,5,1,16.7614898258901,1.80631873593975,0,1,1,1.50279329608939,1.96116504854369,2.16695406962269,1.98360576705787,1.31870357866307,0,0.489212534826252,2.24373803807897,0,0,151510,151510,1.72335300951937,5.16280583766675,1,1,1,0,0,0,0
"(n+2)18","1SHBpEqMTEKI9",2,44,8,237,5,1,1.22444657308639,1.6167580463362,0,1,1,1.4804469273743,0,2.13769385463832,0,1.16340310600945,0,0.471108804508731,2.14610573506345,0,0,0,0,1.51158574779309,2.24878744696004,0,1,0,0,0,0,0
"(n+2)19","1SHBpEqMTEKI9",2,44,8,237,22,1,0.0606706884685648,0.167582230656988,0,1,1,0.0279329608938547,0.601941747572815,0.258175641326172,0.6065564879401,-0.0236326806212019,0,0.451816854542523,2.05287879632738,0,0,0,0,0.125269973446145,4.4772994326151,0,1,0,0,0,0,0
"(n+2)20","1SHBpEqMTEKI9",2,44,8,237,5,1,18.8840166777486,4.32692268122379,0,1,1,3.07262569832402,12.5533980582524,4.19793506433113,12.7213040661675,3.38419986495611,1,0.431300624180726,1.96352783194704,0,0,151510,151510,4.25175430662366,4.45654041480481,1,1,1,0,0,0,0
"(n+2)21","1SHBpEqMTEKI9",2,44,8,237,5,1,18.326256809714,3.75961506295799,0,1,1,2.97605746209098,7.05825242718447,4.07228967307558,7.14753604411167,2.91897366644159,6,0.409615374433333,1.8779782262386,0,0,151510,151510,3.58733831934111,5.21603728926336,1,1,1,0,0,0,0
"(n)01","1sK9sq5einHhA",1,22,8,36,8,1,-0.309972496049177,-0.293956065804471,0,0,1,-0.317637669592977,0,-0.256454228904354,0,-0.357866306549629,0,0.0317157203401795,38.1866752931919,0,0,0,0,-0.316248449596161,0.551085901186021,0,1,0,0,0,0,0
"(n)02","1sK9sq5einHhA",1,22,8,36,8,1,-0.309972496049177,-0.293956065804471,0,0,1,-0.134078212290503,0,-0.256454228904354,0,-0.202565833896016,0,0.0357916805346295,38.0475235297604,0,0,0,0,-0.316248449596161,3.1324139895318,0,1,0,0,0,0,0
